Additional_info,Alternative_name,Catalog,Description,Formal_name,Name,Url
,,601070,"Neutrophils are short-lived inflammatory cells that are highly adept at ingesting and destroying bacteria as part of the first line of defense in the innate immune response to many pathogenic organisms. They produce an extensive arsenal of defensive antimicrobial proteins and peptides including lysozyme, myeloperoxidase, neutrophil elastase, cathepsins, and the alpha- and beta-defensins. Neutrophils also form extracellular traps, web-like structures composed of DNA, histones, and various antimicrobial proteins that are extruded from the neutrophil in order to ensnare and kill extracellular pathogens. In mice, neutrophils comprise ~10% of circulating white blood cells, so unlike humans, it is usually not possible to isolate even one million neutrophils from a single mouse from peripheral blood. Cayman’s Neutrophil (mouse) Isolation Kit provides a streamlined method for isolating mouse neutrophils by peritoneal lavage. Included in this kit are all the reagents necessary for inducing a sterile inflammatory response in the peritoneal cavities of up to five mice, the density separation medium required to separate the neutrophils from other peritoneal leukocytes, and the fluorochrome-labeled antibodies required to assess the success of the isolation procedure by flow cytometry.",,Neutrophil (mouse) Isolation Kit,https://www.caymanchem.com/product/601070
,,514010,"Prostaglandin E (PGE) is a primary product of arachidonic acid metabolism in many cells.  Like most eicosanoids, it does not exist preformed in any cellular reservoir.  When cells are activated or exogenous free arachidonate is supplied, PGE is synthesized  and released into the extracellular space.  , PGE is rapidly converted to an inactive metabolite (13,14-dihydro-15-keto PGE) by the prostaglandin 15-dehydrogenase pathway. The half-life of PGE in the circulatory system is approximately 30 seconds and normal plasma levels are 3-12 pg/ml. Our PGE ELISA has been validated for use with urine, plasma, and culture media samples. In general, urine and culture media samples can be diluted, if necessary, and added directly to  the assay well. Plasma samples should be purified prior to use. Because of the rapid metabolism of PGE, the determination of  PGE biosynthesis is often best accomplished by the measurement of PGE metabolites. Our Prostaglandin E Metabolite assay (Item No. ) converts all major PGE metabolites into a single stable derivative which is easily measurable by ELISA.",,"Prostaglandin E, ELISA Kit -, Monoclonal",https://www.caymanchem.com/product/514010
,,705502,"Aconitase is an iron-sulfur protein containing a [FeS] cluster that catalyzes the stereospecific isomerization of citrate to isocitrate  -aconitate. Whereas exposure of aconitase to oxidants renders the enzyme inactive, loss of aconitase activity in cells or in biological samples treated with pro-oxidants has been interpreted as a measure of oxidative damage. Cayman’s Aconitase Assay Kit provides a simple, reproducible, and sensitive tool for assaying aconitase from tissue homogenates or cell lysates. In this assay, citrate is isomerized by aconitase into isocitrate, which is then converted to α-ketoglutarate in a reaction catalyzed by isocitric dehydrogenase. These reactions are monitored by measuring the increase in absorbance at 340 nm associated with the formation of NADPH. The rate of NADPH production is proportional to aconitase activity.",,Aconitase Assay Kit,https://www.caymanchem.com/product/705502
,,501050,"The primary synthesis of functional vitamin D begins in the skin, where a cholesterol by-product acted upon by UV light forms vitamin D. Vitamin D is carried through the bloodstream, attached to the vitamin D binding protein, to the liver where it is converted to 25-hydroxy vitamin D (25(OH)D). This product is then transported to the kidney where it is further converted to 1,25-dihydroxycholecalciferol (1,25(OH)D), the biologically active form. Active 1,25(OH)D is very short-lived and is rapidly metabolized to its deactivated forms.  Cayman’s Vitamin D EIA Kit is a competitive assay that can be used for Vitamin D quantification in plasma or serum. Because of the short half-life of the biologically active 1,25(OH)D form, this Vitamin D assay primarily detects the more metabolically stable forms, 25(OH)D and 25(OH)D. Accurate detection of these forms requires that they be displaced from the vitamin D binding protein prior to measurement. A simple, acetone-based purification protocol is included as the initial procedure of the Vitamin D assay kit for this purpose.",,Vitamin D ELISA Kit,https://www.caymanchem.com/product/501050
,,760111,"The COX Colorimetric Inhibitor Screening Assay measures the peroxidase component of cyclooxygenases. The peroxidase activity is assayed colorimetrically by monitoring the appearance of oxidized N,N,N',N'-tetramethyl-phenylenediamine (TMPD) at 590 nm. Inhibition of COX activity, measured by TMPD oxidation, by a variety of selective and nonselective inhibitors, shows changed potencies similar to those observed with other  methods. The COX Colorimetric Inhibitor Screening assay includes both ovine COX-1 and COX-2 enzymes in order to screen isozyme-specific inhibitors. The Cayman COX Colorimetric Assay is a time saving tool for screening vast numbers of inhibitors.",,COX (ovine) Colorimetric Inhibitor Screening Assay Kit,https://www.caymanchem.com/product/760111
,,500520,"Enterolactone is a mammalian lignan with an estrogen-like diphenolic structure. It is produced by intestinal bacteria from two plant precursors (matairesinol and secoisolariciresinol) obtained in the diet. Enterolactone and other lignans and phytoestrogens have been associated with a reduced risk of acute coronary events, hormone-dependent cancers, and possibly osteoporosis. Several studies have suggested that serum enterolactone may serve as a biomarker of a healthy, high-fiber diet. Cayman Chemical’s Enterolactone ELISA kit is a competitive assay that utilizes a standard curve ranging from 15.6-2,000 pg/ml.  The assay has a range from 15.6-2,500 pg/ml and a sensitivity (80% B/B) of approximately 70 pg/ml.",,Enterolactone ELISA Kit,https://www.caymanchem.com/product/500520
,,10004023,"Thromboxane A (TXA) is produced from arachidonic acid by many cells and causes irreversible platelet aggregation and contraction of vascular and bronchial smooth muscle.  TXA is rapidly hydrolyzed non-enzymatically to TXB, which is then quickly metabolized to urinary metabolites for clearance by the kidneys.  Urinary analysis of TXB accurately reflects intrarenal TXA synthesis, while measurement of 11-dehydro and 2,3-dinor TX metabolites gives the best estimate of systemic TXA secretion. Cayman’s TXB Express ELISA is a competitive assay that provides accurate measurements of TXB from a variety of sample types.  As the name implies, this kit was designed for rapid measurements of TXB.",,"Thromboxane B, Express ELISA Kit -, Monoclonal",https://www.caymanchem.com/product/10004023
,,10007640,"Cholesterol, particularly in the form of low density lipoproteins (LDL), is well understood to be associated with increased risk of coronary heart disease. The measurement of cholesterol is one of the most common tests performed in the clinical laboratory setting. However, simple and easy assays for cholesterol in the research lab have not been readily available. Cayman’s Cholesterol Fluorometric Assay provides a simple fluorometric method for the sensitive quantitation of total cholesterol in plasma or serum. In our assay, cholesteryl esters in the sample are first hydrolyzed by cholesterol esterase. All cholesterol, whether previously esterified or existing free in the circulation, is then oxidized by cholesterol oxidase to the corresponding ketone and hydrogen peroxide. ADHP (10-acetyl-3,7-dihydroxyphenoxazine) is utilized as a highly sensitive and stable probe for hydrogen peroxide. Horseradish peroxidase catalyzes the reaction of ADHP with hydrogen peroxide to yield the highly fluorescent product resorufin which can be monitored using excitation wavelengths of 530-540 nm and emission wavelengths of 585-595 nm.",,Cholesterol Fluorometric Assay Kit,https://www.caymanchem.com/product/10007640
,,703002,"Cayman’s GSH assay kit utilizes a carefully optimized enzymatic recycling method, using glutathione reductase for the quantification of GSH. The sulfhydryl group of GSH reacts with DTNB (5,5'-dithio--2-nitrobenzoic acid, Ellman’s reagent) and produces a yellow colored 5-thio-2-nitrobenzoic acid (TNB). The mixed disulfide, GSTNB (between GSH and TNB) that is concomitantly produced, is reduced by glutathione reductase to recycle the GSH and produce more TNB. The rate of TNB production is directly proportional to this recycling reaction which in turn is directly proportional to the concentration of GSH in the sample. Measurement of the absorbance of TNB at 405 or 412 nm provides an accurate estimation of GSH in the sample. GSH is easily oxidized to the disulfide dimer GSSG. Because of the use of glutathione reductase in the Cayman GSH assay kit, both GSH and GSSG are measured and the assay reflects total glutathione. The kit can also be used to measure only GSSG by following an alternative protocol. GSH measurement can be done in plasma, tissue samples, and cultured cells using this kit. Nearly all samples require deproteination before assay.",,Glutathione Assay Kit,https://www.caymanchem.com/product/703002
,,600440,"Maintaining body cholesterol homeostasis is critical for normal physiological functions and is achieved by a highly regulated balance of  synthesis, dietary cholesterol absorption, biliary clearance, and excretion. However, the mechanisms controlling cholesterol absorption are not well understood. A better understanding of the relationship between cholesterol absorption and synthesis may allow for the development of powerful novel strategies for the prevention and treatment of hypercholesterolemia. Cayman’s Cholesterol Uptake Cell-Based Assay Kit provides a convenient tool for studying cholesterol absorption modulators. The kit employs NBD Cholesterol, a fluorescently-tagged cholesterol, as a probe for the detection of cholesterol taken up by cultured cells. U-18666A, a cholesterol intracellular trafficking inhibitor, is included as a positive control.",,"Cholesterol Uptake Cell-,Based Assay Kit",https://www.caymanchem.com/product/600440
,,700300,"Glucose-6-phosphate dehydrogenase (G6PDH) is a cytosolic enzyme that catalyzes the first step in the pentose phosphate pathway. This pathway includes converting glucose to ribose-5-phosphate, a precursor to RNA, DNA, ATP, CoA, NAD, and FAD. The pathway also generates NADPH. G6PDH deficiency, the most common enzyme deficiency worldwide, causes a spectrum of diseases including neonatal hyperbilirubinemia, acute hemolysis, and chronic hemolysis. G6PDH activity has been shown to be upregulated in rat and mouse models of obesity, hyperglycemia, and hyperinsulinemia. Cayman’s Glucose-6-Phosphate Dehydrogenase Assay provides a fluorescence-based method for detecting G6PDH activity in a variety of samples including erythrocyte lysates, tissue homogenates, and cell culture samples.",,"Glucose-,6-,Phosphate Dehydrogenase Activity Assay Kit",https://www.caymanchem.com/product/700300
